"id-système (xml:c/@id) ";"cote (xml:unitid) ";"unittitle ";"unitdate ";" date-normalisee ";"extent ";"dimensions ";"première image";"dernière image";"Lien première image";"Lien dernière image"
"c-rygr4ls6--q9s09r64ind0 ";"AG//SPH/41 ";"Reportage n° 1738 / Allocution du général de Gaulle pour la nouvelle année. ";"31 décembre 1964 ";" 1964-12-31 ";"3 négatifs ";"6 x 6 cm ";"FRAN_0158_3955_L.jpg";"FRAN_0158_3957_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_3955_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_3957_L.jpg "
"c-t127f84h--qduqos5digt2 ";"AG//SPH/41 ";"Reportage n° 1739 / Vœux de la Maison du général de Gaulle. ";"31 décembre 1964 ";" 1964-12-31 ";"1 négatif ";"6 x 6 cm ";"FRAN_0158_3445_L.jpg ";" ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_3445_L.jpg ";
"c-8rkw4v6yf--3bag64mxou15 ";"AG//SPH/41 ";"Reportage n° 1740 / Vœux de la presse accréditée. ";"31 décembre 1964 ";" 1964-12-31 ";"25 négatifs ";"6 x 6 cm ";"FRAN_0158_3958_L.jpg";"FRAN_0158_3982_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_3958_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_3982_L.jpg "
"c-ahgcznku5--t83xzynd3ixi ";"AG//SPH/41 ";"Reportage n° 1741 / Vœux des corps constitués. ";"1er janvier 1965 ";" 1965-01-01 ";"6 négatifs ";"6 x 6 cm ";"FRAN_0158_3983_L.jpg";"FRAN_0158_3988_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_3983_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_3988_L.jpg "
"c-ahxa7w98n--1fqj0ig6b00es ";"AG//SPH/41 ";"Reportage n° 1742 / Vœux du corps diplomatique. ";"1er janvier 1965 ";" 1965-01-01 ";"5 négatifs ";"6 x 6 cm ";"FRAN_0158_3989_L.jpg";"FRAN_0158_3993_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_3989_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_3993_L.jpg "
"c-aiingcshu-ci54ywcvab9m ";"AG//SPH/41 ";"Reportage n° 1743 / Remise des lettres de créance par Aurelio Pastori, ambassadeur d’Uruguay en France. ";"5 janvier 1965 ";" 1965-01-05 ";"1 négatif ";"6 x 6 cm ";"FRAN_0158_3931_L.jpg ";" ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_3931_L.jpg ";
"c-aiwwo565j-15djt056la2g6 ";"AG//SPH/41 ";"Reportage n° 1744 / Chasse en forêt de Chambord. ";"9 janvier 1965 ";" 1965-01-09 ";"26 négatifs ";"6 x 6 cm ";"FRAN_0158_4025_L.jpg";"FRAN_0158_4050_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4025_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4050_L.jpg "
"c-ajdu7dp74-8ydw3mar7we6 ";"AG//SPH/41 ";"Reportage n° 1745 / Remise de décoration à Jules Antonini, secrétaire général de la Société nationale des chemins de fer français [SNCF]. ";"13 janvier 1965 ";" 1965-01-13 ";"5 négatifs ";"6 x 6 cm ";"FRAN_0158_4018_L.jpg";"FRAN_0158_4024_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4018_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4024_L.jpg "
"c-alqefhq2k--zqqmlkf52i5t ";"AG//SPH/41 ";"Reportage n° 1746 / Entretiens avec Ludwig Erhard, chancelier fédéral d’Allemagne, au château de Rambouillet. ";"19-20 janvier 1965 ";" 0019-01-01/1965-01-20 ";"28 négatifs ";"6 x 6 cm ";"FRAN_0158_4051_L.jpg";"FRAN_0158_4068_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4051_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4068_L.jpg "
"c-am816nrig--qh8ycql79e49 ";"AG//SPH/41 ";"Reportage n° 1747 / Remise des lettres de créance par Jean Kalergis, ambassadeur de Grèce en France, et par Tanoé Appagny, ambassadeur de Côte-d’Ivoire en France. ";"26 janvier 1965 ";" 1965-01-26 ";"4 négatifs ";"6 x 6 cm ";"FRAN_0158_4069_L.jpg";"FRAN_0158_4072_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4069_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4072_L.jpg "
"c-amnhix7xj-mnkhpb30j8jr ";"AG//SPH/42 ";"Reportage n° 1748 / Conférence de presse du général de Gaulle, tenue à l’Élysée, sur la politique des revenus, le système monétaire international, la crise de l’Organisation des Nations unies et les relations franco-allemandes. ";"4 février 1965 ";" 1965-02-04 ";"6 négatifs ";"6 x 6 cm ";"FRAN_0158_4090_L.jpg";"FRAN_0158_4095_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4090_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4095_L.jpg "
"c-an43mcd95--cjajp83bnc0d ";"AG//SPH/41 ";"Reportage n° 1749 / Remise de décoration à Léon Noël, président du Conseil constitutionnel. ";"11 février 1965 ";" 1965-02-11 ";"7 négatifs ";"6 x 6 cm ";"FRAN_0158_4073_L.jpg";"FRAN_0158_4079_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4073_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4079_L.jpg "
"c-anklxf72r-sklc12pt3qkl ";"AG//SPH/41-AG//SPH/43 ";"Reportage n° 1750 / Remise des lettres de créance par Sonn Voeunsai, ambassadeur du Cambodge en France, par Richard-Louis Hutchens, ambassadeur de Nouvelle-Zélande en France, par Mohamed Masmoudi, ambassadeur de Tunisie en France, et par Patrick Reilly, ambassadeur de France en France. ";"13 février 1965 ";" 1965-02-13 ";"13 négatifs ";"6 x 6 cm ";"FRAN_0158_4080_L.jpg";"FRAN_0158_4089_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4080_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4089_L.jpg "
"c-ao51owyiu-1auzy3ifv1w29 ";"AG//SPH/42 ";"Reportage n° 1751 / Voyage en France de Hamani Diori, président du Niger, et de Maurice Yaméogo, président de Haute-Volta. ";"26 février 1965 ";" 1965-02-26 ";"10 négatifs ";"6 x 6 cm ";"FRAN_0158_4096_L.jpg";"FRAN_0158_4105_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4096_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4105_L.jpg "
"c-aokevawkk--1i6xqc4aotsd5 ";"AG//SPH/42 ";"Reportage n° 1752 / Remise des lettres de créance par Richard-Rafaël Seppälä, ambassadeur de Finlande en France, par Enrique Bernstein, ambassadeur du Chili et France, et par Kild Gustav Knuth Winterfeldt, ambassadeur du Danemark en France. ";"4 mars 1965 ";" 1965-03-04 ";"6 négatifs ";"6 x 6 cm ";"FRAN_0158_4106_L.jpg";"FRAN_0158_4111_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4106_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4111_L.jpg "
"c-ap1ewuzln--1q4rwx3zkf63h ";"AG//SPH/42 ";"Reportage n° 1753 / Réception avec le général de Gaulle. ";"4 mars 1965 ";" 1965-03-04 ";"6 négatifs ";"6 x 6 cm ";"FRAN_0158_4112_L.jpg";"FRAN_0158_4117_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4112_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4117_L.jpg "
"c-apfhnkdk0-18mopct96qnts ";"AG//SPH/42 ";"Reportage n° 1754 / Portrait de Georges Galichon, directeur de cabinet du président de la République. ";"4 mars 1965 ";" 1965-03-04 ";"2 négatifs ";"6 x 6 cm ";"FRAN_0158_4118_L.jpg";"FRAN_0158_4119_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4118_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4119_L.jpg "
"c-apv9ufbzx-1vrlapqgdx6op ";;"Reportages n° 1755-n° 1757 / Reportages vacants. ";;"  ";;;"no link ";" ";;
"c-aq5nkqyh8-mu4tgstz6xm7 ";"AG//SPH/42 ";"Reportage n° 1758 / Signature du livre d’or de l’Élysée par Albert, prince de Liège. ";"18 mars 1965 ";" 1965-03-18 ";"5 négatifs ";"6 x 6 cm ";"FRAN_0158_4120_L.jpg";"FRAN_0158_4124_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4120_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4124_L.jpg "
"c-aqlbjpv1q-kk22osbc9co1 ";"AG//SPH/42 ";"Reportage n° 1759 / Voyage en France de François Tombalbaye, président du Tchad. ";"26 mars 1965 ";" 1965-03-26 ";"4 négatifs ";"6 x 6 cm ";"FRAN_0158_4125_L.jpg";"FRAN_0158_4128_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4125_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4128_L.jpg "
"c-ar0p82alo--1qe149cpm76qc ";"AG//SPH/42 ";"Reportage n° 1760 / Remise des lettres de créance par Flavio Andrade Mazariegos, ambassadeur du Guatemala en France. ";"27 mars 1965 ";" 1965-03-27 ";"2 négatifs ";"6 x 6 cm ";"FRAN_0158_4129_L.jpg";"FRAN_0158_4130_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4129_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4130_L.jpg "
"c-arfmkfavg-1ujdnvzy55n7m ";"AG//SPH/42 ";"Reportage n° 1761 / Audience en l’honneur d’une délégation des neuf membres de l’Association française des volontaires du progrès pour l’Afrique, créée en 1963 [Michel Balandras, Jacques Beaudon, Jean Bourget, Daniel Bourry, Jean-Pierre Dartiailh, Robert Jaeger, Claude Levasseur, Gaston Rouquette, Pierre Tanguy et Jean Chauveau, secrétaire général]. ";"1er avril 1965 ";" 1965-04-01 ";"4 négatifs ";"6 x 6 cm ";"FRAN_0158_4131_L.jpg";"FRAN_0158_4134_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4131_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4134_L.jpg "
"c-arymdai7m--t4zyjvlvod9h ";"AG//SPH/42 ";"Reportage n° 1762 / Voyage en France de Harold Wilson, Premier ministre de Grande-Bretagne. ";"2 avril 1965 ";" 1965-04-02 ";"13 négatifs ";"6 x 6 cm ";"FRAN_0158_4135_L.jpg";"FRAN_0158_4147_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4135_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4147_L.jpg "
"c-asemzla5d-zbfdpcn09ck ";"AG//SPH/42 ";"Reportage n° 1763 / Voyage en France de Frédéric IX, roi du Danemark, et de son épouse Ingrid. ";"5-8 avril 1965 ";" 0005-01-01/1965-04-08 ";"35 négatifs ";"6 x 6 cm ";"FRAN_0158_4148_L.jpg";"FRAN_0158_4182_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4148_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4182_L.jpg "
"c-astsj5qtx-1vg8jg46j80de ";"AG//SPH/42 ";"Reportage n° 1764 / Remise des lettres de créance par Charles Baranyanka, ambassadeur du Burundi en France, et par Valerian Zorine, ambassadeur de l’Union des républiques socialistes soviétiques [URSS] en France. ";"10 avril 1965 ";" 1965-04-10 ";"5 négatifs ";"6 x 6 cm ";"FRAN_0158_4184_L.jpg";"FRAN_0158_4188_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4184_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4188_L.jpg "
"c-atcfbzoam-ueyvl495vf46 ";"AG//SPH/42 ";"Reportage n° 1765 / Voyage en France de Mwambutsa IV, roi (mwani) du Burundi. ";"13 avril 1965 ";" 1965-04-13 ";"2 négatifs ";"6 x 6 cm ";"FRAN_0158_4183_L.jpg ";" ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4183_L.jpg ";
"c-attivvhi5-ep0t0ye6ubtz ";"AG//SPH/42 ";"Reportage n° 1766 / Audience d’Ali Aref Bourhan, vice-président du Conseil de Gouvernement de la Côte française des Somalis. ";"13 avril 1965 ";" 1965-04-13 ";"3 négatifs ";"6 x 6 cm ";"FRAN_0158_4190_L.jpg";"FRAN_0158_4192_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4190_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4192_L.jpg "
"c-auba3dvdv-1k2vy6kpmn0xj ";"AG//SPH/42 ";"Reportage n° 1767 / Allocution radiodiffusée et télévisée du général de Gaulle, prononcée à l’Élysée, sur le principe de l’indépendance nationale, la guerre en Asie et les efforts de libération et d’organisation entrepris par les pays d’Amérique latine. ";"27 avril 1965 ";" 1965-04-27 ";"4 négatifs ";"6 x 6 cm ";"FRAN_0158_4193_L.jpg";"FRAN_0158_4196_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4193_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4196_L.jpg "
"c-ausif48ql--lu1mffzagwfv ";"AG//SPH/42 ";"Reportage n° 1768 / Déjeuner en l'honneur de Rainier III, prince souverain de Monaco, et son épouse Grace. ";"27 avril 1965 ";" 1965-04-27 ";"12 négatifs ";"6 x 6 cm ";"FRAN_0158_4197_L.jpg";"FRAN_0158_4208_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4197_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4208_L.jpg "
"c-av8jfhl61--tbf10sj0gdiy ";"AG//SPH/42 ";"Reportage n° 1769 / Voyage en France d’Andréï Andreïevitch Gromyko, ministre des Affaires étrangères de l’Union des républiques socialistes soviétiques [URSS]. ";"27 avril 1965 ";" 1965-04-27 ";"6 négatifs ";"6 x 6 cm ";"FRAN_0158_4209_L.jpg";"FRAN_0158_4215_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4209_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4215_L.jpg "
"c-avnvfgeex--mj5el00c4rvx ";"AG//SPH/42 ";"Reportage n° 1770 / Remise de décoration à Alexandre Parodi, vice-président du Conseil d’État. ";"29 avril 1965 ";" 1965-04-29 ";"6 négatifs ";"6 x 6 cm ";"FRAN_0158_4216_L.jpg";"FRAN_0158_4221_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4216_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4221_L.jpg "
"c-aw33c2txf-88f3ip609i91 ";"AG//SPH/42 ";"Reportage n° 1771 / Offrande du muguet traditionnel au général de Gaulle par une délégation des Forts des Halles. ";"1er mai 1965 ";" 1965-05-01 ";"7 négatifs ";"6 x 6 cm ";"FRAN_0158_4222_L.jpg";"FRAN_0158_4228_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4222_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4228_L.jpg "
"c-awhid62ub-1ahobwd6vgmc6 ";"AG//SPH/42 ";"Reportage n° 1772 / Voyage en France de Charles Hélou, président du Liban, et de son épouse. ";"5-7 mai 1965 ";" 0005-01-01/1965-05-07 ";"30 négatifs ";"6 x 6 cm ";"FRAN_0158_4229_L.jpg";"FRAN_0158_4256_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4229_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4256_L.jpg "
"c-ax1qb9zx9-1w8isn5j6qtbw ";"AG//SPH/42 ";"Reportage n° 1773 / Remise des lettres de créance par Khalid Jaffar, ambassadeur du Koweït en France, par Georges Rawiri, ambassadeur du Gabon en France, et par Maurice Delavenne, ambassadeur de Monaco en France. ";"10 mai 1965 ";" 1965-05-10 ";"6 négatifs ";"6 x 6 cm ";"FRAN_0158_4257_L.jpg";"FRAN_0158_4262_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4257_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4262_L.jpg "
"c-axhw09e2b-s7ulhk7fsms2 ";"AG//SPH/42 ";"Reportage n° 1774 / Voyage en France de David Backo, président de la République centrafricaine. ";"24 mai 1965 ";" 1965-05-24 ";"3 négatifs ";"6 x 6 cm ";"FRAN_0158_4265_L.jpg";"FRAN_0158_4267_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4265_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4267_L.jpg "
"c-axvukgaze-1msgdbn68wbh7 ";"AG//SPH/42 ";"Reportage n° 1775 / Remise des lettres de créance par Zalmay Mahmoud-Ghazi, ambassadeur d’Afghanistan en France. ";"25 mai 1965 ";" 1965-05-25 ";"2 négatifs ";"6 x 6 cm ";"FRAN_0158_4268_L.jpg";"FRAN_0158_4269_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4268_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4269_L.jpg "
"c-aybd7qmus--fat9mwydrlbs ";"AG//SPH/42 ";"Reportage n° 1776 / Réception en l’honneur d’une délégation de préfets du Japon. ";"25 mai 1965 ";" 1965-05-25 ";"3 négatifs ";"6 x 6 cm ";"FRAN_0158_4270_L.jpg";"FRAN_0158_4272_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4270_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4272_L.jpg "
"c-ayqyzoq5w-32ede87zkyza ";"AG//SPH/42-AG//SPH/43 ";"Reportage n° 1777 / Déjeuner en l’honneur de Franz-Joseph II, prince du Liechtenstein, et de son épouse. ";"26 mai 1965 ";" 1965-05-26 ";"7 négatifs ";"6 x 6 cm ";"FRAN_0158_4273_L.jpg";"FRAN_0158_4279_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4273_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4279_L.jpg "
"c-az86ohe4o--17lr9lcj0yznj ";"AG//SPH/43 ";"Reportage n° 1778 / Voyage en France de Philibert Tsiranana, président de la République malgache. ";"28 mai 1965 ";" 1965-05-28 ";"3 négatifs ";"6 x 6 cm ";"FRAN_0158_4280_L.jpg";"FRAN_0158_4282_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4280_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4282_L.jpg "
"c-azn2dejm9-19nz2d869jsq7 ";"AG//SPH/43 ";"Reportage n° 1779 / Voyage en France de Mohammad Reza Pahlavi, shah d’Iran, et son épouse, Farah Diba. ";"28 mai 1965 ";" 1965-05-28 ";"1 positif et 14 négatifs ";"6 x 6 cm ";"FRAN_0158_4283_L.jpg";"FRAN_0158_4297_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4283_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4297_L.jpg "
"c-b03fjv0bk-p9mg4mres2r1 ";"AG//SPH/43 ";"Reportage n° 1780 / Réception d’une délégation de mères de famille nombreuse. ";"29 mai 1965 ";" 1965-05-29 ";"8 négatifs ";"6 x 6 cm ";"FRAN_0158_4298_L.jpg";"FRAN_0158_4305_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4298_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4305_L.jpg "
"c-b0ifv1aq3--1ozv9ce2zx473 ";"AG//SPH/43 ";"Reportage n° 1781 / Voyage en France de Mohammad Zaher Shah, roi d'Afghanistan, et de son épouse, la begum Humaira. ";"1er-3 juin 1965 ";" 0001-01-01/1965-06-03 ";"28 négatifs ";"6 x 6 cm ";"FRAN_0158_4306_L.jpg";"FRAN_0158_4333_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4306_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4333_L.jpg "
"c-b10sfj6uz--t2pe2o9ijxt8 ";"AG//SPH/43 ";"Reportage n° 1782 / Voyage en France de Willy Brandt, chancelier de la République fédérale d’Allemagne [RFA]. ";"2 juin 1965 ";" 1965-06-02 ";"2 négatifs ";"6 x 6 cm ";"FRAN_0158_4334_L.jpg";"FRAN_0158_4335_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4334_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4335_L.jpg "
"c-b1guot4l2--3awlmvll032f ";"AG//SPH/43 ";"Reportage n° 1783 / Voyage en France de Nicolas Grunitzky, président du Togo. ";"3 juin 1965 ";" 1965-06-03 ";"2 négatifs ";"6 x 6 cm ";"FRAN_0158_4336_L.jpg";"FRAN_0158_4337_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4336_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4337_L.jpg "
"c-b1v7wr5kj-1bpr3jpa8veqv ";"AG//SPH/43 ";"Reportage n° 1784 / Voyage en France de Léon M'Ba, président du Gabon. ";"3 juin 1965 ";" 1965-06-03 ";"7 négatifs ";"6 x 6 cm ";"FRAN_0158_4338_L.jpg";"FRAN_0158_4344_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4338_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4344_L.jpg "
"c-b2anv2caa--1d89a3mtac4ia ";;"Reportage n° 1785 / Reportage vacant [Voyage en France d’Amintore Fanfani, ministre des Affaires étrangères d’Italie]. ";;"  ";;;"no link ";" ";;
"c-b2fw6b0a0-hweg8r1wgrye ";"AG//SPH/43 ";"Reportage n° 1786 / Remise de la questia et prestation de serment des autorités de la principauté d’Andorre. ";"8 juin 1965 ";" 1965-06-08 ";"8 négatifs ";"6 x 6 cm ";"FRAN_0158_4348_L.jpg";"FRAN_0158_4355_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4348_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4355_L.jpg "
"c-b2xxw7t5z--dase710nrd2d ";;"Reportage n° 1787 / Reportage vacant. ";;"  ";;;"no link ";" ";;
"c-b33a9z2lo-s0b4gn65wi1f ";"AG//SPH/43 ";"Reportage n° 1788 / Garden-party en l'honneur des Compagnons de la Libération. ";"16 juin 1965 ";" 1965-06-16 ";"6 négatifs ";"6 x 6 cm ";"FRAN_0158_4370_L.jpg";"FRAN_0158_4375_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4370_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4375_L.jpg "
"c-b3kiin9wp--luhnkoz6qc72 ";"AG//SPH/43 ";"Reportage n° 1789 / Remise des lettres de créance par Mohamad Abdi Aden, ambassadeur de Somalie en France, et par Rajeshwar Dayal, ambassadeur de l’Inde en France. ";"26 juin 1965 ";" 1965-06-26 ";"4 négatifs ";"6 x 6 cm ";"FRAN_0158_4362_L.jpg";"FRAN_0158_4365_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4362_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4365_L.jpg "
"c-b3zkoboze--lxnfdts3i262 ";"AG//SPH/43 ";"Reportage n° 1790 / Voyage en France de Josef Klaus, chancelier fédéral d'Autriche. ";"29 juin 1965 ";" 1965-06-29 ";"6 négatifs ";"6 x 6 cm ";"FRAN_0158_4376_L.jpg";"FRAN_0158_4381_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4376_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4381_L.jpg "
"c-b4ekfrhke--7yz0gjrnvuao ";"AG//SPH/43 ";"Reportage n° 1791 / Voyage en France de Maurice Yaméogo, président de Haute-Volta. ";"2 juillet 1965 ";" 1965-07-02 ";"3 négatifs ";"6 x 6 cm ";"FRAN_0158_4382_L.jpg";"FRAN_0158_4384_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4382_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4384_L.jpg "
"c-b4uu2lptd-ug7488utauo1 ";"AG//SPH/43 ";"Reportage n° 1792 / Voyage en France de Hamani Diori, président du Niger. ";"2 juillet 1965 ";" 1965-07-02 ";"5 négatifs ";"6 x 6 cm ";"FRAN_0158_4385_L.jpg";"FRAN_0158_4389_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4385_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_4389_L.jpg "
