"C Id";"Unitid parent";"Unitid";"Unittitle";"Unitdate";"Nombre photographies";"Première photo";"Dossier";"URL";"Dernière photo lot";"Dossier dernière photo";"URL 2"
"c-4onhhncp2--3y53jvckd982";"680AP/407";2;"Réception avec Patricio Aylwin, président du Parti démocrate-chrétien du Chili";"15 septembre 1989";1;"FRAN_0157_0578_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0578_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";3;"Réunion de l'Union professionnelle artisanale (UPA)";"20 septembre 1989";1;"FRAN_0157_0579_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0579_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";4;"Réunion de la commission consultative des droits de l'Homme";"21 septembre 1989";1;"FRAN_0157_0580_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0580_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";5;"Robert Wettstein et François Daubin, Fédération mondiale du scoutisme";"22 septembre 1989";1;"FRAN_0157_0581_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0581_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";6;"Réunion avec Yannick Simbron, secrétaire général de la FEN";"22 septembre 1989";1;"FRAN_0157_0582_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0582_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";7;"Réception en l'honneur de Sa Majesté Cheikh Jaber al-Ahmad al-Sabah, émir du Koweït";"26 septembre 1989";4;"FRAN_0157_0583_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0583_L.jpg";"FRAN_0157_0586_L.jpg";"680AP_407_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0586_L.jpg"
"c-4onhhncp2--3y53jvckd982";"680AP/407";8;"Entretien avec Hosni Moubarak, président d'Égypte";"27 septembre 1989";1;"FRAN_0157_0587_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0587_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";9;"Église de la Madeleine, messe pour les victimes de l'attentat du DC-10 d'UTA";"28 septembre 1989";1;"FRAN_0157_0588_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0588_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";10;"Entretien avec Enrique Baron, président du Parlement européen";"28 septembre 1989";1;"FRAN_0157_0589_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0589_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";11;"Rencontre avec un représentant de la jeune chambre économique française";"29 septembre 1989";1;"FRAN_0157_0590_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0590_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";12;"Réception en l'honneur de Chatichai Choonhavan, Premier ministre de Thaïlande";"2 octobre 1989";5;"FRAN_0157_0591_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0591_L.jpg";"FRAN_0157_0595_L.jpg";"680AP_407_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0595_L.jpg"
"c-4onhhncp2--3y53jvckd982";"680AP/407";13;"Réunion avec Claude Bodin, président du groupe socialiste du Conseil régional d'Île-de-France";"3 octobre 1989";1;"FRAN_0157_0596_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0596_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";14;"Entretien avec Claudio Martelli, vice-président du Conseil des ministres italiens";"3 octobre 1989";1;"FRAN_0157_0597_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0597_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";15;"Entretien avec Franck MacKenna, Premier ministre du Nouveau-Brunswick";"3 octobre 1989";1;"FRAN_0157_0598_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0598_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";16;"Entretien avec sir Ninnian Stephen, représentant australien pour l'environnement";"5 octobre 1989";1;"FRAN_0157_0599_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0599_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";17;"Réunion Nouvelle-Calédonie";"7 octobre 1989";2;"FRAN_0157_0600_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0600_L.jpg";"FRAN_0157_0601_L.jpg";"680AP_407_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0601_L.jpg"
"c-4onhhncp2--3y53jvckd982";"680AP/407";18;"Entretien avec Charles James Haughey, Premier ministre d'Irlande";"7 octobre 1989";1;"FRAN_0157_0602_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0602_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";19;"Ouverture de la 15e Conférence consultative du Traité de l'Atlantique";"9 octobre 1989";1;"FRAN_0157_0603_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0603_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";20;"Entretien avec François Burck, président de l'Union calédonienne et Leopold Jorédié, président de la province nord de la Nouvelle-Calédonie";"9 octobre 1989";1;"FRAN_0157_0604_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0604_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";21;"Confédération paysanne";"10 octobre 1989";1;"FRAN_0157_0605_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0605_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";22;"Entretien avec Jean Khan, président du CRIF";"11 octobre 1989";1;"FRAN_0157_0606_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0606_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";23;"Entretien avec Aimé Césaire, député et maire de Fort-de-France (Martinique)";"12 octobre 1989";1;"FRAN_0157_0607_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0607_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";24;"Entretien avec Ron Brown, président du Parti démocrate américain";"12 octobre 1989";1;"FRAN_0157_0608_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0608_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";25;"Décoration de Mmes Percheron et Join-Lambert et de MM. Pechenart et Steinmetz";"12 octobre 1989";1;"FRAN_0157_0609_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0609_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";26;"Entretien avec Lucien Bouchard, ministre de l'Environnement du Canada";"13 octobre 1989";1;"FRAN_0157_0610_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0610_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";27;"Entetien avec John Smith et Gordon Brown, députés du Royaume-Uni";"16 octobre 1989";1;"FRAN_0157_0611_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0611_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";28;"Réception en l'honneur de Mario Soares, président du Portugal et de son épouse";"17 octobre 1989";7;"FRAN_0157_0612_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0612_L.jpg";"FRAN_0157_0618_L.jpg";"680AP_407_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0618_L.jpg"
"c-4onhhncp2--3y53jvckd982";"680AP/407";29;"Entretien avec le Centre national des jeunes agriculteurs (CNJA)";"18 octobre 1989";1;"FRAN_0157_0619_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0619_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";30;"Entretien avec Serge Janquin, maire de Bruay-la-Buissière (Pas-de-Calais)";"18 octobre 1989";1;"FRAN_0157_0620_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0620_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";31;"Entretien avec Jean Juventin, maire de Papeete (Polynésie française)";"19 octobre 1989";1;"FRAN_0157_0621_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0621_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";32;"Entretien avec le Comité exclusif de la table ronde des industriels français";"19 octobre 1989";1;"FRAN_0157_0622_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0622_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";33;"Entretien avec Randolf Hearst";"23 octobre 1989";1;"FRAN_0157_0623_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0623_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";34;"Entretien avec sir Geoffroy Henry, Premier ministre des Iles Cook";"23 octobre 1989";2;"FRAN_0157_0624_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0624_L.jpg";"FRAN_0157_0625_L.jpg";"680AP_407_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0625_L.jpg"
"c-4onhhncp2--3y53jvckd982";"680AP/407";35;"Entretien avec Dick Cheney, secrétaire d'État à la Défense américain";"23 octobre 1989";1;"FRAN_0157_0626_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0626_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";36;"Réunion avec Bernard Delplace, syndicat autonome de police";"23 octobre 1989";1;"FRAN_0157_0627_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0627_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";37;"Installation du Conseil supérieur de la langue française";"24 octobre 1989";1;"FRAN_0157_0628_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0628_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";38;"Entretien et remise d'un rapport par Catherine Trautmann";"27 octobre 1989";1;"FRAN_0157_0629_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0629_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";39;"Colloque à l'Institut des hautes études de sécurité intérieure (IHESI)";"2 novembre 1989";1;"FRAN_0157_0630_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0630_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";40;"Entretien avec Aaron Nahmias, président du groupe ""Amitié France-Israël""";"2 novembre 1989";1;"FRAN_0157_0631_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0631_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";41;"Colloque avec les clubs ""Convaincre pour un changement social""";"5 novembre 1989";1;"FRAN_0157_0632_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0632_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";42;"Entretien avec Albert Pen, sénateur de Saint-Pierre-et-Miquelon et Marc Plantagenest, président du Conseil général de Saint-Pierre-et-Miquelon";"6 novembre 1989";1;"FRAN_0157_0633_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0633_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";43;"Entretien avec Andrey Lukanov, ministre de l'Économie de Bulgarie";"6 novembre 1989";1;"FRAN_0157_0634_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0634_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";44;"Entretien avec Renaud de la Genière, président de la Compagnie financière de Suez";"7 novembre 1989";1;"FRAN_0157_0635_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0635_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";45;"Entretien avec Gilbert Trigano, président du ""Club Pays Mexique""";"7 novembre 1989";1;"FRAN_0157_0636_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0636_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";46;"Réunion avec Christian Brodhag, porte-parole national des Verts";"7 novembre 1989";1;"FRAN_0157_0637_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0637_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";47;"Entretien avec John Bryan, président de la société américaine Sara Lee";"7 novembre 1989";1;"FRAN_0157_0638_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0638_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";48;"Installation de la comission supérieur de codification";"7 novembre 1989";1;"FRAN_0157_0639_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0639_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";49;"Forum CNRS - Entreprises";"7 novembre 1989";1;"FRAN_0157_0640_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0640_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";50;"Remise de palmarès de l'excellence de l'usine Nouvelle-Palme d'Or à MM. Perrier et Leven";"8 novembre 1989";1;"FRAN_0157_0641_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0641_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";51;"Cérémonie du 11 novembre";"11 novembre 1989";1;"FRAN_0157_0642_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0642_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";52;"Entretien avec Léon Kengo Wa Dondo, Premier ministre du Zaïre";"13 novembre 1989";1;"FRAN_0157_0643_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0643_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";53;"Entretien avec Donald Kalpokas, ministre des Affaires étrangères du Vanuatu";"14 novembre 1989";1;"FRAN_0157_0644_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0644_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";54;"Réunion avec Pierre Mauroy, Jean-Pierre Balduyck, François Chereque, Michel Delebarre, André Diligent";"14 novembre 1989";1;"FRAN_0157_0645_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0645_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";55;"Lancement du livre de Michel Rocard Un pays comme le nôtre";"14 novembre 1989";1;"FRAN_0157_0646_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0646_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";56;"Entretien avec Tadeusz Syryjczyk, ministre de l'Industrie en Pologne";"16 novembre 1989";1;"FRAN_0157_0647_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0647_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";57;"Rendez-vous européen de l'économie sociale";"17 novembre 1989";1;"FRAN_0157_0648_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0648_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";58;"50e anniversaire de la Cimade à la Cité des Sciences";"18 novembre 1989";1;"FRAN_0157_0649_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0649_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";59;"Entretien avec Hans Blix, Directeur général de l'Agence internationale de l'énergie atomique";"20 novembre 1989";1;"FRAN_0157_0650_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0650_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";60;"Entretien avec Yitzhak Shamir, Premier ministre d'Israël";"22 novembre 1989";1;"FRAN_0157_0651_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0651_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";61;"30e anniversaire de l'Association Village Vacances Familles (VVF)";"22 novembre 1989";1;"FRAN_0157_0652_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0652_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";62;"Salon de l'emploi bénévole pour les retraités ""Retraite action""";"23 novembre 1989";2;"FRAN_0157_0653_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0653_L.jpg";"FRAN_0157_0654_L.jpg";"680AP_407_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0654_L.jpg"
"c-4onhhncp2--3y53jvckd982";"680AP/407";63;"Réception à l'occasion de l'installation du comité scientifique";"24 novembre 1989";1;"FRAN_0157_0655_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0655_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";64;"Entretien avec Harlem Desir, président de SOS racisme";"25 novembre 1989";1;"FRAN_0157_0656_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0656_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";65;"Installation de la commission permanente de concertation des professions libérales";"27 novembre 1989";1;"FRAN_0157_0657_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0657_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";66;"Colloque européen ""Stratégies professionnelles et familiales dans la CEE""";"28 novembre 1989";1;"FRAN_0157_0658_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0658_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";67;"Visite des locaux du secrétariat d'État chargé des droits des femmes";"28 novembre 1989";1;"FRAN_0157_0659_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0659_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";68;"Comité interministériel sur l'intégration";"30 novembre 1989";1;"FRAN_0157_0660_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0660_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";69;"Réunion avec la presse yougoslave";"30 novembre 1989";1;"FRAN_0157_0661_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0661_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";70;"Réception à l'occasion du départ de Mme Trebucq et de MM. Taly, Ferec, Deraison, Mallet et Pouzoulet";"30 novembre 1989";1;"FRAN_0157_0662_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0662_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";71;"Décoration de MM. René Lenoir, Azoulay, Fraisse et du docteur Caquet";"30 novembre 1989";1;"FRAN_0157_0663_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0663_L.jpg";;;
"c-4onhhncp2--3y53jvckd982";"680AP/407";72;"Réception en l'honneur de Roh Tae Woo, président de la République de Corée et de son épouse";"1er décembre 1989";8;"FRAN_0157_0664_L.jpg";"680AP_407_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0664_L.jpg";"FRAN_0157_0671_L.jpg";"680AP_407_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_407_1\FRAN_0157_0671_L.jpg"
"c-4ooq797zn-1xwjokascpeh";"680AP/408";1;"Entretien avec Imre Pozsgay, ministre des Réformes administratives de Hongrie";"4 décembre 1989";1;"FRAN_0157_0672_L.jpg";"680AP_408_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_408_1\FRAN_0157_0672_L.jpg";;;
"c-4ooq797zn-1xwjokascpeh";"680AP/408";2;"Entretien avec les députés et sénateurs corses";"5 décembre 1989";1;"FRAN_0157_0673_L.jpg";"680AP_408_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_408_1\FRAN_0157_0673_L.jpg";;;
"c-4ooq797zn-1xwjokascpeh";"680AP/408";3;"Déjeuner avec Felix Porto, président du Conseil général de Guadeloupe";"5 décembre 1989";1;"FRAN_0157_0674_L.jpg";"680AP_408_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_408_1\FRAN_0157_0674_L.jpg";;;
"c-4ooq797zn-1xwjokascpeh";"680AP/408";4;"Entretien avec Jacques Pelletier, ministre de la Coopération et du Développement";"5 décembre 1989";1;"FRAN_0157_0675_L.jpg";"680AP_408_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_408_1\FRAN_0157_0675_L.jpg";;;
"c-4ooq797zn-1xwjokascpeh";"680AP/408";5;"Arbre de noël à l'Opéra de Paris";"10 décembre 1989";5;"FRAN_0157_0676_L.jpg";"680AP_408_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_408_1\FRAN_0157_0676_L.jpg";"FRAN_0157_0680_L.jpg";"680AP_408_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_408_1\FRAN_0157_0680_L.jpg"
"c-4ooq797zn-1xwjokascpeh";"680AP/408";6;"Remise au Premier ministre de la traduction des Droits de l'Homme en tahitien par 4 enfants des écoles de Polynésie";"11 décembre 1989";1;"FRAN_0157_0681_L.jpg";"680AP_408_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_408_1\FRAN_0157_0681_L.jpg";;;
"c-4ooq797zn-1xwjokascpeh";"680AP/408";7;"Entretien avec Jorge Federico Sabato, ministre de l'Éducation nationale d'Argentine";"12 décembre 1989";1;"FRAN_0157_0682_L.jpg";"680AP_408_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_408_1\FRAN_0157_0682_L.jpg";;;
"c-4ooq797zn-1xwjokascpeh";"680AP/408";8;"Exposition ""Logements sociaux PTT""";"12 décembre 1989";1;"FRAN_0157_0683_L.jpg";"680AP_408_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_408_1\FRAN_0157_0683_L.jpg";;;
"c-4ooq797zn-1xwjokascpeh";"680AP/408";9;"Hommage de la Nation au Panthéon à Condorcet, Monge et l'abbé Grégoire";"12 décembre 1989";1;"FRAN_0157_0684_L.jpg";"680AP_408_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_408_1\FRAN_0157_0684_L.jpg";;;
"c-4ooq797zn-1xwjokascpeh";"680AP/408";10;"Réception en l'honneur de Kaysone Phomvihane, Premier ministre du Laos";"14 décembre 1989";6;"FRAN_0157_0685_L.jpg";"680AP_408_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_408_1\FRAN_0157_0685_L.jpg";"FRAN_0157_0690_L.jpg";"680AP_408_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_408_1\FRAN_0157_0690_L.jpg"
"c-4ooq797zn-1xwjokascpeh";"680AP/408";11;"Comité interministériel sur l'intégration";"19 décembre 1989";1;"FRAN_0157_0691_L.jpg";"680AP_408_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_408_1\FRAN_0157_0691_L.jpg";;;
"c-4ooq797zn-1xwjokascpeh";"680AP/408";12;"Intervention devant le CES";"19 décembre 1989";1;"FRAN_0157_0692_L.jpg";"680AP_408_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_408_1\FRAN_0157_0692_L.jpg";;;
"c-4ooq797zn-1xwjokascpeh";"680AP/408";13;"Colloque ""Association française pour le développement de l'enseignement technique""";"19 décembre 1989";1;"FRAN_0157_0693_L.jpg";"680AP_408_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_408_1\FRAN_0157_0693_L.jpg";;;
"c-4ooq797zn-1xwjokascpeh";"680AP/408";14;"Entretien avec Salim el-Hoss, Premier ministre du Liban";"20 décembre 1989";1;"FRAN_0157_0694_L.jpg";"680AP_408_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_408_1\FRAN_0157_0694_L.jpg";;;
"c-4ooq797zn-1xwjokascpeh";"680AP/408";15;"Départ du général Bernard Norlain";"21 décembre 1989";1;"FRAN_0157_0695_L.jpg";"680AP_408_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_408_1\FRAN_0157_0695_L.jpg";;;
"c-4ooq797zn-1xwjokascpeh";"680AP/408";16;"Entretien avec Tarek Aziz, vice-Premier ministre d'Irak";"23 décembre 1989";1;"FRAN_0157_0696_L.jpg";"680AP_408_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_408_1\FRAN_0157_0696_L.jpg";;;
"c-4ooq797zn-1xwjokascpeh";"680AP/408";17;"Entretien avec Jean-Luc Lagardere, président du ""Club pays Brésil""";"5 janvier 1990";1;"FRAN_0157_0697_L.jpg";"680AP_408_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_408_1\FRAN_0157_0697_L.jpg";;;
