"id";"unitid";"unittitle";"unitdate";"date-normalisee";"contenu";"Typologie";"Date début discours";"Date fin discours";"Dossier (récolement DAP)";"URL texte OCR"
"c-2rhtsp4jx--12ox8r45ezlzk";"680AP/176";"Juin-décembre";1982;"1982-01-01/1982-12-31";"S. l., intervention devant l'Association nationales des Docteurs ès Sciences économiques et Science de gestion.";"discours dactylographié ; communication de Jean-Claude Leroy ; correspondance ; notes manuscrites ; documentation";08/10/1982;08/10/1982;"680AP_176_07_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_176_07_01\ocr_discours.txt"
"c-2rhtsp4jx--12ox8r45ezlzk";"680AP/176";"Juin-décembre";1982;"1982-01-01/1982-12-31";"S. l., intervention au club Manager.";"documentation";13/10/1982;13/10/1982;"#N/D";
"c-2rhtsp4jx--12ox8r45ezlzk";"680AP/176";"Juin-décembre";1982;"1982-01-01/1982-12-31";"Paris, journée d'études de l'Association des âges.";"discours dactylographié ; allocution de Louis Tissot ; correspondance ; documentation";19/10/1982;19/10/1982;"680AP_176_08_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_176_08_01\ocr_discours.txt"
"c-2rhtsp4jx--12ox8r45ezlzk";"680AP/176";"Juin-décembre";1982;"1982-01-01/1982-12-31";"Paris, remise de la croix de chevalier de la Légion d'honneur à Pierre Roussel, délégué à l'Économie sociale.";"discours dactylographié";25/10/1982;25/10/1982;"680AP_176_09_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_176_09_01\ocr_discours.txt"
"c-2rhtsp4jx--12ox8r45ezlzk";"680AP/176";"Juin-décembre";1982;"1982-01-01/1982-12-31";"S. l., réunion avec les commissaires de la République de région.";"discours dactylographié";02/11/1982;02/11/1982;"680AP_176_10_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_176_10_01\ocr_discours.txt"
"c-2rhtsp4jx--12ox8r45ezlzk";"680AP/176";"Juin-décembre";1982;"1982-01-01/1982-12-31";"Saint Vincent d'Aoste ( Italie), colloque franco-italien.";"discours dactylographié ; discours de Alain Antoni ; correspondance";08/11/1982;09/11/1982;"680AP_176_11_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_176_11_01\ocr_discours.txt"
"c-2rhtsp4jx--12ox8r45ezlzk";"680AP/176";"Juin-décembre";1982;"1982-01-01/1982-12-31";"Limoges ( Haute-Vienne), 30e congrès des économies régionales.";"correspondance ; notes manuscrites";25/11/1982;26/11/1982;"#N/D";
"c-2rhtsp4jx--12ox8r45ezlzk";"680AP/176";"Juin-décembre";1982;"1982-01-01/1982-12-31";"Ancenis (Loire Atlantique), assemblée générale de la Coopérative agricole d'Ancenis.";"correspondance";17/12/1982;17/12/1982;"#N/D";
"c-2rhtsp4jx--12ox8r45ezlzk";"680AP/176";"Juin-décembre";1982;"1982-01-01/1982-12-31";"S. l., réunion du Cercle républicain.";"correspondance";17/12/1982;17/12/1982;"#N/D";
"c-2tiy8usz0-foyf8d1hp6d6";"680AP/177-680AP/178";1983;1983;"1983-01-01/1983-12-31";;;;;;
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"Paris, journée d'étude, « Place des enfants et des adolescents », Fédération nationale des francs et franches camarades.";"correspondance annotée ; documentation";15/01/1983;15/01/1983;"#N/D";
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"Bordeaux (Gironde), assises du Plan.";"correspondance ; documentation";17/01/1983;17/01/1983;"#N/D";
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"Lieusaint (Seine-et-Marne), diner-débat, Association française des villes nouvelles.";"correspondance annotée ; documentation";19/01/1983;19/01/1983;"#N/D";
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"Brest (Finistère), colloque international des Villes reconstruites.";"correspondance annotée ; documentation";26/01/1983;26/01/1983;"#N/D";
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"Paris, intervention devant Business international.";"schéma d'intervention pour le ministre rédigé par Pierre Pringuet ; discours dactylographié";01/02/1983;01/02/1983;"680AP_177_01_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_01_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"Paris, intervention devant le Club de conjoncture de l'expansion.";"schéma d'intervention pour le ministre rédigé par Pierre Pringuet ; discours dactylographié";02/02/1983;02/02/1983;"680AP_177_02_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_02_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"Orsay (Essone), inauguration de la maison de quartier Pierre Mendès France.";"discours dactylographié annoté";16/02/1983;16/02/1983;"680AP_177_03_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_03_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"S. l., Fédération nationale du crédit agricole.";"discours dactylographié annoté";23/02/1983;23/02/1983;"680AP_177_04_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_04_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"Paris, assises de l'Union française des femmes architectes.";"correspondance";17/03/1983;17/03/1983;"#N/D";
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"Paris, ministère de l'Agriculture, passation de pouvoirs entre Edith Cresson et Michel Rocard.";"discours dactylographié annoté";24/03/1983;24/03/1983;"680AP_177_05_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_05_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"S. l., congrès de la Fédération nationale des coopérateurs laitiers.";"discours dactylographié ; documentation";24/03/1983;24/03/1983;"680AP_177_06_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_06_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"Paris, États généraux du maintien à domicile, Union nationale des associations de soins et services à domicile.";"correspondance annotée";25/03/1983;25/03/1983;"#N/D";
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"Paris, magazine d'information de TF1.";"canevas d'intervention du Ministre";29/03/1983;29/03/1983;"#N/D";
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"S. l., colloque « La CEE et les relations nord-sud ».";"discours ; notes manuscrites";11/04/1983;11/04/1983;"#N/D";
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"Avignon (Vaucluse), assemblée générale de l'Union nationale des maisons familiales rurales d'éducation et d'orientation, intervention de Jean-Paul Huchon.";"discours dactylographié";12/04/1983;12/04/1983;"#N/D";
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"S. l., congrès de la Fédération nationale des syndicats des exploitants agricoles (FNSEA).";"discours dactylographié";14/04/1983;14/04/1983;"680AP_177_07_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_07_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"Paris, colloque du Grand Orient de France, « Éducation civique et démocratie ».";"discours";16/04/1983;16/04/1983;"680AP_177_08_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_08_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"S. l., déclaration de Michel Rocard à l'Agence France presse (AFP).";"discours dactylographié";24/04/1983;24/04/1983;"680AP_177_09_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_09_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"S. l., assemblée générale annuelle d'Agriculture et Tourisme, intervention de Réné Souchon.";"discours dactylographié";03/05/1983;03/05/1983;"#N/D";
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"Aurillac (Cantal), congrès de la Fédération française d'économie montagnarde, intervention de René Souchon.";"discours dactylographié";06/05/1983;06/05/1983;"#N/D";
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"S. l., commémoration du 8 mai.";"discours dactylographié annoté";08/05/1983;08/05/1983;"680AP_177_10_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_10_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"Clermont-Ferrand (Puy-de-Dôme), intervention de René Souchon.";"discours dactylographié";09/05/1983;09/05/1983;"#N/D";
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"Bordeaux (Gironde), 65e congrès de la Confédération nationale de la mutualité , de la coopération et du crédit agricole (CNMCCA).";"discours dactylographié";19/05/1983;19/05/1983;"680AP_177_11_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_11_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"Mâcon (Saône-et-Loire), foire aux vins.";"discours dactylographié ; documentation";21/05/1983;21/05/1983;"680AP_177_12_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_12_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"S. l., assemblée générale de la Fédération nationale des industries laitières (FNIL), intervention de René Souchon.";"discours dactylographié";26/05/1983;26/05/1983;"#N/D";
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"Royan (Charente-Maritime), assemblée du Centre national des jeunes agriculteurs (CNJA).";"discours dactylographié";02/06/1983;02/06/1983;"680AP_177_13_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_13_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"S. l., assemblée générale de la Fédération nationale des syndicats de propriétaires forestiers sylviculteurs, intervention de René Souchon.";"discours dactylographié ; documentation";02/06/1983;02/06/1983;"#N/D";
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"S. l., discours pour les commissaires de la république régionaux.";"discours dactylographié";06/06/1983;06/06/1983;"680AP_177_14_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_14_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"S. l., discours aux directeurs départementaux en agriculture.";"discours dactylographié";08/06/1983;08/06/1983;"680AP_177_15_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_15_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"S. l., intervention à l'Assemblée permanente des chambres d'agriculture (APCA).";"discours dactylographié";09/06/1983;09/06/1983;"680AP_177_16_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_16_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"S. l., intervention à l'assemblée annuelle de la Caisse nationale du crédit agricole (CNCA).";"discours dactylographié";14/06/1983;14/06/1983;"680AP_177_17_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_17_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"Angers (Maine-et-Loire), congrès de l'Association générale des producteurs de blé (AGPB).";"discours dactylographié";16/06/1983;16/06/1983;"680AP_177_18_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_18_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"S. l., colloque CEFPIA-CPJ, « Le pouvoir vert, la compétition Europe - États-Unis ».";"discours dactylographié";17/06/1983;17/06/1983;"680AP_177_19_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_19_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"Paris, assemblée annuelle des commissionnaires agrées.";"discours dactylographié";17/06/1983;17/06/1983;"680AP_177_20_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_20_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"S. l., assemblée générale de la Société coopérative agricole d'abbatage de viande du Centre (Socaviac), intervention de Michel Bruel.";"discours dactylographié";20/06/1983;20/06/1983;"#N/D";
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"S. l., assemblée générale de la Fédération nationale des industries des corps gras.";"discours dactylographié annoté";21/06/1983;21/06/1983;"680AP_177_21_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_21_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"S. l., forum du Mouvement rural de jeunesse chrétienne (MRJC).";"discours dactylographié annoté";22/06/1983;22/06/1983;"680AP_177_22_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_22_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"Banyuls (Languedoc-Roussillon), signature d'une convention.";"discours dactylographié";23/06/1983;23/06/1983;"680AP_177_23_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_23_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"S. l., assemblée générale de l'Union des groupements pour l'exploitation agricole (UGEA).";"discours dactylographié";23/06/1983;23/06/1983;"680AP_177_24_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_24_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"S. l., assemblée générale de l'Union générale des coopératives agricoles française (UGCAF).";"discours dactylographié";23/06/1983;23/06/1983;"680AP_177_25_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_25_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"Chambord (Loir-et-Cher), centenaire de la Franciade (coopérative des agriculteurs du Loir-et-Cher).";"discours dactylographié annoté ; documentation";26/06/1983;26/06/1983;"680AP_177_26_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_26_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"New-York (États-Unis), Conseil mondial de l'alimentation.";"discours dactylographié";27/06/1983;27/06/1983;"680AP_177_27_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_177_27_01\ocr_discours.txt"
"c-2txmebsez-1g93rz2fmz5nf";"680AP/177";"Janvier-juin";1983;"1983-01-01/1983-12-31";"S. l., journée d'étude de l'Association pour la promotion des radios rurales (APROR), intervention de Réné Souchon.";"discours dactylographié";28/06/1983;28/06/1983;"#N/D";
"c-2tz7n0rom-1h6jgbzla2gpg";"680AP/178";"Juillet-décembre";1983;"1983-01-01/1983-12-31";"Paris, débat budgétaire devant l' Assemblée nationale.";"discours dactylographié";"[Octobre 1983]";"[Octobre 1983]";"680AP_178_01_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_178_01_01\ocr_discours.txt"
"c-2tz7n0rom-1h6jgbzla2gpg";"680AP/178";"Juillet-décembre";1983;"1983-01-01/1983-12-31";"S. l., centenaire du conseil de l'ordre du Mérite agricole.";"discours dactylographié";06/07/1983;06/07/1983;"680AP_178_02_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_178_02_01\ocr_discours.txt"
"c-2tz7n0rom-1h6jgbzla2gpg";"680AP/178";"Juillet-décembre";1983;"1983-01-01/1983-12-31";"S. l., assemblée générale du conseil général du Génie rural des eaux et fôrets (GREF).";"discours dactylographié";07/07/1983;07/07/1983;"680AP_178_03_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_178_03_01\ocr_discours.txt"
"c-2tz7n0rom-1h6jgbzla2gpg";"680AP/178";"Juillet-décembre";1983;"1983-01-01/1983-12-31";"Londres (Royaume-uni), intervention au Policy studies institute.";"schéma d'intervention de Michel Rocard ; discours dactylographié annoté ; documentation";22/07/1983;22/07/1983;"680AP_178_04_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_178_04_01\ocr_discours.txt"
"c-2tz7n0rom-1h6jgbzla2gpg";"680AP/178";"Juillet-décembre";1983;"1983-01-01/1983-12-31";"Confolent (Corrèze), visite privée de Michel Rocard.";"correspondance ; documentation";12/09/1983;12/09/1983;"#N/D";
"c-2tz7n0rom-1h6jgbzla2gpg";"680AP/178";"Juillet-décembre";1983;"1983-01-01/1983-12-31";"Neubourg (Eure), intervention au lycée d'enseignement public agricole.";"discours dactylographié";13/09/1983;13/09/1983;"680AP_178_05_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_178_05_01\ocr_discours.txt"
"c-2tz7n0rom-1h6jgbzla2gpg";"680AP/178";"Juillet-décembre";1983;"1983-01-01/1983-12-31";"Nancy (Meurthe-et-Moselle), congrès de l'Association générale des producteurs de mais (AGPM), intervention de Bernard Vial.";"discours dactylographié";15/09/1983;15/09/1983;"#N/D";
"c-2tz7n0rom-1h6jgbzla2gpg";"680AP/178";"Juillet-décembre";1983;"1983-01-01/1983-12-31";"Lamballe (Côtes-d'Armor), championnat de France de labour.";"notes manuscrites ; documentation";18/09/1983;18/09/1983;"#N/D";
"c-2tz7n0rom-1h6jgbzla2gpg";"680AP/178";"Juillet-décembre";1983;"1983-01-01/1983-12-31";"S. l., réunion des commissaires de la République.";"discours dactylographié";20/09/1983;20/09/1983;"680AP_178_06_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_178_06_01\ocr_discours.txt"
"c-2tz7n0rom-1h6jgbzla2gpg";"680AP/178";"Juillet-décembre";1983;"1983-01-01/1983-12-31";"S. l., conseil de direction du Fonds d'orientation et de régularisation des marchés agricoles (FORMA).";"discours dactylographié de Michel Rocard ; discours dactylographié de Pierre Denizot";22/09/1983;22/09/1983;"680AP_178_07_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_178_07_01\ocr_discours.txt"
"c-2tz7n0rom-1h6jgbzla2gpg";"680AP/178";"Juillet-décembre";1983;"1983-01-01/1983-12-31";"Paris, présentation du projet du budget de 1984.";"discours dactylographié ; documentation";28/09/1983;28/09/1983;"680AP_178_08_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_178_08_01\ocr_discours.txt"
